"Service Request Description","Department","Method Received","Created Date","Block/Address","Street","Ward","Sub-Type"
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 19, 2022 02:25:41 PM","25##","DOUGALL","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 19, 2022 02:31:38 PM"," ","DOMINION BLVD & MCKAY AVE","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 19, 2022 02:45:52 PM"," ","DOUGALL AVE & SOUTH CAMERON BLVD","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 20, 2022 09:08:03 AM","37##","NORTH SERVICE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 20, 2022 11:01:19 AM"," ","TECUMSEH RD E & HOWARD AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 20, 2022 11:06:10 AM","44##","HOWARD","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 20, 2022 01:09:15 PM"," ","WOODLAND AVE & NORFOLK ST","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 20, 2022 01:13:47 PM","14##","KILDARE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 20, 2022 03:02:04 PM","32##","MARENTETTE","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","APR 20, 2022 03:04:52 PM","27##","DOMINION","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 21, 2022 10:40:19 AM","4##","JANETTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 21, 2022 10:52:29 AM"," ","DOMINION BLVD & EC ROW OFF RAMP W","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 21, 2022 10:57:07 AM"," ","DOUGALL AVE & OUELLETTE PL","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 21, 2022 12:19:33 PM","6##","VANIER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 22, 2022 12:29:48 PM"," ","DOUGALL AVE & SOUTH CAMERON BLVD","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 19, 2022 03:21:37 PM"," ","DOUGALL AVE & SOUTH CAMERON BLVD","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","APR 19, 2022 04:27:53 PM"," "," ","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 01:34:50 PM"," ","HOWARD AVE & WALLACE AVE","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 02:41:49 PM"," ","CENTRAL AVE & TECUMSEH RD E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 03:09:21 PM"," ","RIVERSIDE DR E & PILLETTE RD","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 25, 2022 08:40:19 AM","97##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 25, 2022 09:49:15 AM","28##","COUNTY RD 42","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 25, 2022 11:27:22 AM"," ","PETER ST & CHAPPELL AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 25, 2022 12:49:08 PM","2##","CAMPBELL","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 28, 2022 10:17:48 AM"," ","RIVERSIDE DR E & PILLETTE RD","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 28, 2022 01:14:43 PM","15##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 28, 2022 02:12:55 PM","67##","WYANDOTTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 18, 2022 01:08:28 PM"," ","CENTRAL AVE & TECUMSEH RD E","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 08:48:58 AM","2##","CHATHAM","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 12:19:54 PM","30##","WOODLAWN","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 02:38:32 PM"," ","MILLOY ST & CENTRAL AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 23, 2022 03:20:16 PM"," ","WOODLAWN AVE & EC ROW AVE E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","FEB 24, 2022 08:09:07 AM"," ","MULBERRY CRT & MULBERRY RD","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","FEB 24, 2022 09:06:11 AM"," ","OJIBWAY PKY & SPRUCEWOOD AVE","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 12, 2022 08:38:19 AM"," ","MONTROSE ST & OUELLETTE AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 11, 2022 03:39:08 PM"," ","WOODLAWN AVE & EC ROW AVE E","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 30, 2022 12:55:17 PM"," ","YPRES AVE & CHRYSLER CENTRE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 30, 2022 12:55:26 PM"," ","SOMME AVE & CHRYSLER CENTRE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAR 31, 2022 03:58:07 PM","18##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 05, 2022 01:56:23 PM"," ","LINCOLN RD & CATARAQUI ST","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 08, 2022 12:47:45 PM","17##","UNIVERSITY","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 08, 2022 01:56:20 PM","31##","PARKWOOD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 08, 2022 03:17:26 PM","30##","PARKWOOD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","APR 11, 2022 08:54:06 AM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 06, 2022 01:30:12 PM"," ","OAK ST & RIVERSIDE DR W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 10:30:53 AM","39##","BYNG","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 05, 2022 09:10:53 AM"," ","JEFFERSON BLVD & SOUTH NATIONAL ST","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 10:33:30 AM"," ","BYNG RD & DIVISION RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","MAY 09, 2022 10:43:05 AM","31##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 06, 2022 08:31:33 AM"," ","CHATHAM","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 06, 2022 10:30:27 AM"," ","WAHKETA ST & YORK ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 09, 2022 11:29:34 AM","32##","BLISS","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","MAY 06, 2022 10:32:23 AM"," ","WALKER RD & ONTARIO ST","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 09, 2022 10:17:48 AM"," ","BANWELL RD & EC ROW EXPY W","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 18, 2022 09:52:28 AM","76##","TECUMSEH","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 18, 2022 08:17:53 AM"," ","LANGLOIS AVE & NIAGARA ST","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 19, 2022 12:50:12 PM","6##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 19, 2022 02:27:10 PM"," ","TECUMSEH RD W & FELIX AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 09, 2022 09:23:29 AM","16##","PARENT","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 10, 2022 10:03:33 AM"," ","PETER ST & BROCK ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 13, 2022 08:43:15 AM","31##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 20, 2022 02:01:55 PM","2##","CAMPBELL","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 26, 2022 12:14:23 PM"," ","LAUZON PKY & ESSEX WAY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 08, 2022 12:16:57 PM"," ","MOUNT CARMEL DR & CABANA RD W","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 10, 2022 08:45:12 AM"," ","TECUMSEH RD E & HOWARD AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 05, 2022 01:35:53 PM"," ","PRINCE RD & CARMICHAEL RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 06, 2022 08:11:47 AM","2##","RANKIN","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 06, 2022 12:51:48 PM"," ","UNIVERSITY AVE W & HURON CHURCH RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 13, 2022 09:26:58 AM","15##","PROVINCIAL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 13, 2022 09:37:33 AM","34##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 14, 2022 03:22:26 PM","29##","DOUGALL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 15, 2022 12:09:12 PM"," ","OJIBWAY PKY & SPRUCEWOOD AVE","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 15, 2022 01:22:19 PM"," ","PROVINCIAL RD & SIXTH CONCESSION RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 15, 2022 01:24:07 PM"," ","NORFOLK ST & DOMINION BLVD","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 21, 2022 02:55:49 PM"," ","SANDWICH ST & SOUTH ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 22, 2022 03:11:49 PM"," ","BANWELL RD & EC ROW EXPY W","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 20, 2022 11:12:50 AM","5##","TOURNIER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 19, 2022 03:59:40 PM"," ","HURON CHURCH RD & COLLEGE AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 10, 2022 10:09:08 AM","2##","CALIFORNIA","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 07, 2022 02:27:16 PM","7##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 07, 2022 09:11:21 AM"," ","WYANDOTTE ST E & STRABANE AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 09, 2022 10:31:13 AM","43##","7TH CON","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 09, 2022 09:01:02 AM"," ","BANWELL RD & TECUMSEH RD E","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 08, 2022 09:12:08 AM"," ","MCDOUGALL ST & CHATHAM ST E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 18, 2022 03:35:20 PM"," ","TECUMSEH RD W & SOUTH PACIFIC AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 28, 2022 12:31:50 PM"," ","RIVERSIDE DR E & LOUIS AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 29, 2022 01:31:01 PM"," ","RIVERSIDE DR E & LINCOLN RD","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 29, 2022 01:56:48 PM","9##","ST LUKE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 04, 2022 10:54:59 AM","8##","JANETTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 18, 2022 11:04:03 AM"," ","SOUTH PACIFIC AVE & TECUMSEH RD W","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 25, 2022 08:49:23 AM","5##","TUSCARORA","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 15, 2022 11:41:09 AM","34##","MULFORD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 10, 2022 08:33:02 AM"," ","NORTH SERVICE RD E & CENTRAL AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 16, 2022 03:22:09 PM","7##","KENNEDY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","NOV 10, 2022 11:17:06 AM","10##","OUELLETTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 12, 2022 03:24:42 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 16, 2022 02:50:22 PM","28##","LAUZON","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","AUG 17, 2022 11:09:03 AM"," "," ","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 17, 2022 01:54:52 PM"," ","LAUZON PKY & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 19, 2022 10:33:49 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 26, 2022 12:07:17 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 29, 2022 12:16:47 PM"," ","LAUZON RD & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 31, 2022 10:13:02 AM"," ","NORTH SERVICE RD E & CENTRAL AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 01, 2022 08:51:41 AM"," ","CLEMENCEAU BLVD & NORTH SERVICE RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 09, 2022 09:26:34 AM","11##","FELIX","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 12, 2022 01:26:47 PM","39##","BYNG","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 02, 2022 01:21:00 PM","12##","CRAWFORD","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 16, 2022 01:43:04 PM","3##","PARENT","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 17, 2022 02:30:28 PM","11##","DOT","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 17, 2022 03:44:26 PM","4##","OAK","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 01, 2022 10:28:32 AM","32##","CLEMENCEAU","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 01, 2022 12:52:46 PM"," ","LAUZON PKY & QUALITY WAY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 16, 2022 12:20:56 PM","9##","THOMPSON","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 16, 2022 03:30:59 PM","25##","ROSEVILLE GARDEN","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 17, 2022 11:51:50 AM","13##","CAMPBELL","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 17, 2022 01:12:36 PM","99##","RIVERSIDE","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 06, 2022 09:29:08 AM"," ","ESSEX WAY & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 01, 2022 03:48:24 PM"," ","PROVINCIAL RD & WALKER RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 04, 2022 09:32:30 AM","18##","RANDOLPH","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 04, 2022 10:34:49 AM","2##","AYLMER","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 18, 2022 10:20:44 AM","30##","WALKER","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 18, 2022 12:20:19 PM"," ","BANWELL RD & WILDWOOD DR","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 06, 2022 09:57:59 AM"," ","PRINCE RD & KING ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 06, 2022 02:17:24 PM"," ","MARENTETTE AVE & SYDNEY AVE","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 06, 2022 09:36:14 AM"," ","ESSEX WAY & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 11, 2022 09:53:21 AM"," ","WYANDOTTE ST E & MCDOUGALL ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 29, 2022 12:41:47 PM","10##","VICTORIA","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 20, 2022 01:23:08 PM"," ","UNIVERSITY AVE W & CHURCH ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 21, 2022 02:18:33 PM","1##","EUGENIE","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 22, 2022 08:36:05 AM","24##","ARTHUR","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 24, 2022 01:10:14 PM"," ","RIVERSIDE DR E & SAND POINT CRT","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 09, 2022 09:50:18 AM","9444##","EC ROW ON","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 23, 2022 09:26:51 AM"," ","HURON CHURCH RD & DORCHESTER RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 24, 2022 01:08:23 PM"," ","RIVERSIDE DR E & VANDERBILT CRES","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 24, 2022 02:52:27 PM","100##","RIVERSIDE","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 27, 2022 11:13:06 AM","8##","LAPORTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 07, 2022 12:25:47 PM","8##","LAPORTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 08, 2022 01:51:22 PM","46##","HOWARD","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 08, 2022 03:58:33 PM"," ","HOWARD AVE & TECUMSEH RD E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 11, 2022 09:49:50 AM","35##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 11, 2022 10:50:37 AM","34##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 15, 2022 01:48:35 PM","34##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 28, 2022 02:01:46 PM","7##","WYANDOTTE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 15, 2022 01:49:34 PM","35##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 18, 2022 10:49:46 AM","46##","HOWARD","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 18, 2022 12:16:56 PM","1##","MCKAY","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 19, 2022 10:24:53 AM","15##","CHURCH","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 22, 2022 09:07:10 AM","46##","HOWARD","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 25, 2022 09:48:51 AM","2##","DIEPPE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 25, 2022 12:20:34 PM","5##","WYANDOTTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 26, 2022 11:18:51 AM","32##","DEZIEL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 11, 2022 10:49:36 AM","35##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 07, 2022 01:49:03 PM","32##","DEZIEL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 28, 2022 10:47:48 AM"," ","HURON CHURCH RD & TECUMSEH RD W","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 03, 2022 11:25:02 AM","7##","ST ANTOINE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","AUG 07, 2022 06:16:03 AM"," "," ","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 12, 2022 10:58:10 AM","23##","VITA","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 22, 2022 03:55:32 PM","39##","BYNG","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 28, 2022 09:38:20 AM","31##","BRIARBANK","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 28, 2022 10:07:12 AM","17##","CENTRAL","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 30, 2022 10:31:03 AM","4##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 30, 2022 10:33:04 AM","5##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 04, 2022 11:23:08 AM"," ","SANDWICH ST & WATKINS ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 04, 2022 11:24:12 AM"," ","RIVERSIDE DR E & MARENTETTE AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 04, 2022 02:23:14 PM","30##","WOODLAND","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 05, 2022 08:43:38 AM"," ","SANDWICH ST & BROCK ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 11, 2022 12:26:55 PM","107##","CLAIRVIEW","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 14, 2022 11:11:50 AM","15##","PROVINCIAL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 22, 2022 08:28:21 AM"," ","EC ROW AVE E & BANWELL RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 25, 2022 03:44:57 PM"," ","TUSCARORA ST & AYLMER AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 27, 2022 12:25:01 PM","115##","CORMORANT","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 15, 2022 03:32:28 PM","1##","MONTROSE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 19, 2022 08:28:50 AM"," ","ERIE ST E & GOYEAU ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 22, 2022 08:34:20 AM","17##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 28, 2022 09:17:02 AM"," ","HANNA ST W & YORK ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 28, 2022 12:32:59 PM","38##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 29, 2022 11:32:30 AM","37##","NORTH SERVICE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 02, 2022 12:47:01 PM","46##","GRAND MARAIS","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 02, 2022 02:59:54 PM","9##","CAMPBELL","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 19, 2022 02:21:41 PM"," ","PITT ST W & BRUCE AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 24, 2022 12:23:34 PM"," ","KEW DR & HAWTHORNE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 07, 2022 09:49:53 AM"," ","PETER ST & HILL AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 07, 2022 02:27:21 PM"," ","GILES BLVD E & PARENT AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 07, 2022 03:14:57 PM"," ","PARENT AVE & TECUMSEH RD E","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 07, 2022 03:20:51 PM"," ","HAYES RD & AIRPORT RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 09, 2022 12:49:13 PM","34##","BLOOMFIELD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 09, 2022 02:19:49 PM"," ","BLOOMFIELD RD & ST JOSEPH ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","JUN 09, 2022 09:01:18 PM"," "," ","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 10, 2022 10:29:20 AM"," ","CAMPBELL AVE & GROVE AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 10, 2022 10:40:10 AM","32##","CLEMENCEAU","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 10, 2022 11:49:07 AM","16##","PROVINCIAL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 10, 2022 03:14:26 PM","32##","CLEMENCEAU","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 10, 2022 04:07:46 PM"," ","PRINCE RD & COLLEGE AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","JUN 12, 2022 09:45:35 PM"," "," ","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUN 13, 2022 09:04:52 AM"," ","PROVINCIAL RD & SIXTH CONCESSION RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 13, 2022 11:30:51 AM","3##","RIVERSIDE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 13, 2022 12:22:20 PM","4##","JANETTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 13, 2022 12:27:24 PM","12##","CAMPBELL","WARD 2"," "
